Decade,Date,Time,Location,Operator,Flight_Num,Route,Ac_Type,Registration,Cn_Ln,Aboard,Fatalities,Ground,Summary,Aboard_Total,Fatalities_Total,Operator_vs_Military,Country_location,Code,Country_Geopy,State_Code
1960,1963-12-07,1919,"Near Nederland, Colorado",Zantop Air Transport,,Lowery AFB - Ogden Hill AFB,Curtis C-46A-20-CU,N609,26571,"{'total': 3, 'passengers': 1, 'crew': 2}","{'total': 3, 'passengers': 1, 'crew': 2}",0.0,"The cargo plane impacted a vertical rock face at 12,500 ft. Pilot in command executed improper in-flight decisions and planning and exercised poor judgment.",3,3,Zantop Air Transport,"{'place_id': 317535881, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 161961, 'lat': '38.7251776', 'lon': '-105.607716', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7160100617, 'addresstype': 'state', 'name': 'Colorado', 'display_name': 'Colorado, United States', 'boundingbox': ['36.9925245', '41.0034002', '-109.0601879', '-102.0415850']}",USA,"Colorado, United States",CO
1960,1963-12-08,2059,"Elkton, Maryland",Pan American World Airways,214,Washington - Baltimore - Philadelphia,Boeing B-707-121,N709PA,17588/3,"{'total': 81, 'passengers': 73, 'crew': 8}","{'total': 81, 'passengers': 73, 'crew': 8}",0.0,"The airliner was on a flight from Baltimore to Philadelphia. The aircraft was in a holding pattern along with 5 other planes when the control tower received a Mayday message. The plane was seen going down in flames and crashed 10 miles southwest of New Castle, Delaware. The aircraft was struck by lightning.  Lightning induced ignition of fuel tank vapors. Within two weeks after the accident, the FAA ordered lightning discharge wicks to be installed on all commercial jet airliners. The aircraft was named Clipper Tradewind.",81,81,Pan American World Airways,"{'place_id': 1801253, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 133648, 'lat': '39.6065073', 'lon': '-75.8330934', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4294489627, 'addresstype': 'town', 'name': 'Elkton', 'display_name': 'Elkton, Cecil County, Maryland, 21922, United States', 'boundingbox': ['39.5780749', '39.6417875', '-75.8597905', '-75.7843201']}",USA,"Maryland, United States",MD
1960,1963-12-17,2341,"Los Angeles, California",Western Airlines,,,Douglas DC-6B,N93131,45536,"{'total': 46, 'passengers': 40, 'crew': 6}","{'total': 0, 'passengers': 0, 'crew': 0}",0.0,The  No 1. and No2. Engine propellers touched the runway after an attempted go-around during landing.  A safe landing was made at Lockheed Air Terminal in Burbank.  Failure of the pilot to maintain a positive rate of climb and the premature retraction of the landing gear during a go-around in the fog.,46,0,Western Airlines,"{'place_id': 369447345, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 207359, 'lat': '34.0536909', 'lon': '-118.242766', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.7738053728000001, 'addresstype': 'city', 'name': 'Los Angeles', 'display_name': 'Los Angeles, Los Angeles County, California, United States', 'boundingbox': ['33.6595410', '34.3373060', '-118.6681842', '-118.1552983']}",USA,"California, United States",CA
1980,1988-01-19,1900,"Bayfield, Colorado",Trans Colorado AL / Continental Express,2286,"Denver, CO - Durango, CO",Swearingen SA.227AC Metro,N68TC,AC-457,"{'total': 17, 'passengers': 15, 'crew': 2}","{'total': 9, 'passengers': 7, 'crew': 2}",0.0,"The aircraft crashed while attempting to land in adverse weather conditions five miles short of the runway.  The captain choose a direct VOR/DME approach instead of the safer ILS. The copilot lacked the ability to land the tricky approach. The pilot who was not flying the plane, did not observe the copilot was flying a too steep of an approach. The NTSB isssued a report that stated that the captain was a heavy user of cocaine and traces were found in his blood and urine.",17,9,Trans Colorado AL / Continental Express,"{'place_id': 317857348, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 112249, 'lat': '37.2255593', 'lon': '-107.598112', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.26929955510000003, 'addresstype': 'town', 'name': 'Bayfield', 'display_name': 'Bayfield, La Plata County, Colorado, United States', 'boundingbox': ['37.2162440', '37.2508873', '-107.6100483', '-107.5816967']}",USA,"Colorado, United States",CO
1980,1988-02-19,2127,"Cary, North Carolina",AV Air / American Eagle,3378,Raleigh - Richmond,Swearingen SA227-AC,N622AV,AC-622,"{'total': 12, 'passengers': 10, 'crew': 2}","{'total': 12, 'passengers': 10, 'crew': 2}",0.0,"The plane crashed into a reservoir shortly after taking off in low visibility and ceiling. The failure of the flight crew to maintain a proper flight path because of the first officer's inappropriate instrument scan, the captain's inadequate monitoring of the flight, and the flight  and the flight crew's response to a perceived fault in the airplane's stall avoidance system.",12,12,AV Air / American Eagle,"{'place_id': 1037208, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 179796, 'lat': '35.7882893', 'lon': '-78.7812081', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5191089118000001, 'addresstype': 'town', 'name': 'Cary', 'display_name': 'Cary, Wake County, North Carolina, United States', 'boundingbox': ['35.6443755', '35.8968752', '-78.9537968', '-78.7294596']}",USA,"North Carolina, United States",NC
1980,1988-03-08,2145,"Near Clarksville, Tennessee",Military - U.S. Army,,,Sikorsky UH-60A / Sikorsky UH-60A,8524462/8724605,,"{'total': 17, 'passengers': None, 'crew': None}","{'total': 17, 'passengers': None, 'crew': None}",0.0,The two helicopters collided in mid-air in the dark and crashed on the Fort Campbell military base. Pilot error.,17,17,Military,"{'place_id': 327458731, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 161838, 'lat': '35.7730076', 'lon': '-86.2820081', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7202681053000001, 'addresstype': 'state', 'name': 'Tennessee', 'display_name': 'Tennessee, United States', 'boundingbox': ['34.9829380', '36.6781180', '-90.3102980', '-81.6472191']}",USA,"Tennessee, United States",TN
1980,1988-04-28,1346,"Maui, Hawaii",Aloha Airlines,243,Hilo - Honolulu,Boeing B-737-297,N73711,20209,"{'total': 95, 'passengers': 90, 'crew': 5}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,"The aircraft suffered separation of the top of the fuselage resulting in explosive decompression and severe structural damage. Fflight attendant C.B. Lansing was sucked out of the opening in the fuselage and her body never recovered. The plane named Queen Lili'uokalani, made a safe emergency landing at Kahuiui Airport on Maui. Failure of Aloha Airline's maintenance program to detect the presence of disbonding and fatigue damage which led to failure of the lap joint at S-10L and the separation of the fuselage upper lobe. Contributing factors were the failure of Aloha Airline's management to properly supervise its maintenance crew as well as the failure of the FAA to properly evaluate the Aloha Airlines maintenance program and to assess the airline's inspection and quality control deficiencies. In addition the maintenance program underestimated the need for inspections with the large number of pressurizations/depressurizations and humid salt air climate the plane was subjected to.",95,1,Aloha Airlines,"{'place_id': 32846037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 3403431, 'lat': '20.802956799999997', 'lon': '-156.31068331602177', 'class': 'place', 'type': 'island', 'place_rank': 17, 'importance': 0.5526573624000001, 'addresstype': 'island', 'name': 'Maui', 'display_name': 'Maui, Maui County, Hawaii, United States', 'boundingbox': ['20.5744337', '21.0315610', '-156.6972630', '-155.9790919']}",USA,"Hawaii, United States",HI
1980,1988-05-24,1255,"New Orleans, Louisiana",TACA,,"Belize City, Belize - New Orleans, LA",Boeing B-737-3T0,N75356,23838,"{'total': 45, 'passengers': 38, 'crew': 7}","{'total': 0, 'passengers': 0, 'crew': 0}",0.0,The aircraft encountered heavy rain and hail which resulted in flame-out of both engines. Attempts to restart engines were unsuccessful. The aircraft landed safely in a grassy field between a drainage ditch and levee with no power. Water ingestion due to heavy rain from a level 4 thunderstorm caused failure of both engines. A contributing cause of the incident was the inadequate design of the engines and the FAA water ingestion certification standards which did not reflect the waterfall rates that can be expected in moderate or higher intensity thunderstorms.,45,0,TACA,"{'place_id': 293424077, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 131885, 'lat': '29.9759983', 'lon': '-90.0782127', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.608026438, 'addresstype': 'city', 'name': 'New Orleans', 'display_name': 'New Orleans, Orleans Parish, Louisiana, United States', 'boundingbox': ['29.8654809', '30.1994687', '-90.1399307', '-89.6251763']}",USA,"Louisiana, United States",LA
1980,1988-07-20,1925,"Golden Meadow, Louisiana",TACA,,El Salvador - New Orleans,Douglas C-118A,N33VX,44615/541,"{'total': 3, 'passengers': 0, 'crew': 3}","{'total': 3, 'passengers': 0, 'crew': 3}",0.0,The cargo plane ran out of fuel and crashed into a dirt bank . Fuel starvaion. Open drain valve inside the No. 4 engine led to the loss of fuel.,3,3,TACA,"{'place_id': 294433487, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 131619, 'lat': '29.3791112', 'lon': '-90.2600787', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.2850481715, 'addresstype': 'town', 'name': 'Golden Meadow', 'display_name': 'Golden Meadow, Lafourche Parish, Louisiana, United States', 'boundingbox': ['29.3670870', '29.4108806', '-90.2902130', '-90.2589310']}",USA,"Louisiana, United States",LA
1980,1988-08-31,0901,"Dallas, Texas",Delta Air Lines,1141,"Dallas/Fort Worth, TX - Salt Lake City, UT",Boeing B-727-232 Adv,N473DA,20750/992,"{'total': 108, 'passengers': 101, 'crew': 7}","{'total': 14, 'passengers': 12, 'crew': 2}",0.0,"The aircraft stalled and crashed during takeoff, hitting a ILS localizer antenna, 1,000 feet beyond the end of the runway. Crew error. Improperly set flaps and slats. Failure of the takeoff safety warning system.",108,14,Delta Air Lines,"{'place_id': 320795665, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 6571629, 'lat': '32.7762719', 'lon': '-96.7968559', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.664145188, 'addresstype': 'city', 'name': 'Dallas', 'display_name': 'Dallas, Dallas County, Texas, United States', 'boundingbox': ['32.6132160', '33.0239366', '-97.0004820', '-96.4636317']}",USA,"Texas, United States",TX
1980,1988-10-11,1420,"Wurtsmith AFB, Michigan",Military - U.S. Air Force,,Sawyer AFB - Wurtsmith AFB,Boeing KC-135A,60-0317,18092/431,"{'total': 17, 'passengers': 0, 'crew': 17}","{'total': 6, 'passengers': 0, 'crew': 6}",0.0,Crashed after returning from Sawyer AFB in Michigan.,17,6,Military,"{'place_id': 23457604, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 165789, 'lat': '43.6211955', 'lon': '-84.6824346', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7378514534, 'addresstype': 'state', 'name': 'Michigan', 'display_name': 'Michigan, United States', 'boundingbox': ['41.6961278', '48.3060630', '-90.4186202', '-82.1228056']}",USA,"Michigan, United States",MI
1980,1989-01-31,1210,"Near Abilene, Texas",Military - U.S. Air Force,,Dyess AFB - Hawaii,Boeing KC-135A,63-7990,18607/646,"{'total': 19, 'passengers': 12, 'crew': 7}","{'total': 19, 'passengers': 12, 'crew': 7}",0.0,Crashed in flames after taking off from Dyess Air Force Base. Failure of the water injection system during takeoff.,19,19,Military,"{'place_id': 305234088, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 114690, 'lat': '31.2638905', 'lon': '-98.5456116', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7580521395, 'addresstype': 'state', 'name': 'Texas', 'display_name': 'Texas, United States', 'boundingbox': ['25.8370600', '36.5004529', '-106.6458459', '-93.5078217']}",USA,"Texas, United States",TX
1980,1989-02-24,0209,"Honolulu, Hawaii",United Air Lines,811,Los Angeles - Honolulu - Auckland - Sydney,Boeing B-747-122,N4713U,19875/89,"{'total': 356, 'passengers': 338, 'crew': 18}","{'total': 9, 'passengers': 9, 'crew': 0}",0.0,"After leaving Honolulu, on a flight from Los Angeles to Sydney, Australia, the loss of an improperly latched forward lower lobe cargo door resulted in explosive decompression and loss of power in the No. 3 and 4 engines. Nine passengers were sucked out of the plane and lost at sea. The plane landed safely. The cargo door opening was attributed to a faulty switch or wiring in the door control system which permitted electrical actuation of the door latches towards the unlatched position after initial door closure and before takeoff. As a failsafe, the latches should have been blocked from moving by a mechanism called a ""locking sector"" (one on each latch), engaged manually by a lever after the door is closed.  However, the locking sectors as designed were not strong enough and could be overcome by the motors which was a design flaw right from the introduction of the747.  This was finally recognized as serious, after a non-fatal failure in 1987, but installing stronger locking sectors required taking each plane out of service 10 hours, and the FAA had allowed airlines 18 months so they could do it during other maintenance procedures.",356,9,United Air Lines,"{'place_id': 378295096, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 119231, 'lat': '21.304547', 'lon': '-157.855676', 'class': 'place', 'type': 'city', 'place_rank': 16, 'importance': 0.6200364126, 'addresstype': 'city', 'name': 'Honolulu', 'display_name': 'Honolulu, Honolulu County, Hawaii, United States', 'boundingbox': ['21.2548159', '21.4021936', '-157.9535818', '-157.6486277']}",USA,"Hawaii, United States",HI
1980,1989-03-15,0725,"West Lafayette, Indiana",Mid Pacific Air,,Terre Haute - Lafayette,NAMC YS-11A-300F,N128MP,2139,"{'total': 2, 'passengers': 0, 'crew': 2}","{'total': 2, 'passengers': 0, 'crew': 2}",0.0,"While landing the cargo plane pitched down and crashed short of the runway. A loss of control due to the improper in-flight decisions by the crew and the undetected accumulation of ice on the leading edge of the horizontal stabilizer, during flight in a forward centre of gravity condition and exacerbated by the extension of full landing flaps.",2,2,Mid Pacific Air,"{'place_id': 25776604, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 127730, 'lat': '40.4258686', 'lon': '-86.9080655', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.494429956, 'addresstype': 'city', 'name': 'West Lafayette', 'display_name': 'West Lafayette, Tippecanoe County, Indiana, United States', 'boundingbox': ['40.4000158', '40.4895414', '-86.9624434', '-86.8869841']}",USA,"Indiana, United States",IN
